38.73798483325617,-9.138458445668222
38.73798477870192,-9.13845959649797
38.73798472414767,-9.138460747327718
38.73798466959342,-9.138461898157466
38.737984615039174,-9.138463048987214
38.737984560484925,-9.138464199816962
38.737984505930676,-9.13846535064671
38.73798445137643,-9.138466501476458
38.73798439682218,-9.138467652306206
38.73798434226793,-9.138468803135954
38.73798428771368,-9.138469953965702
38.73798423315943,-9.13847110479545
38.73798417860518,-9.138472255625198
38.73798412405093,-9.138473406454946
38.73798406949668,-9.138474557284693
38.737984014942434,-9.138475708114441
38.737983960388185,-9.13847685894419
38.737983905833936,-9.138478009773937
38.73798385127969,-9.138479160603685
38.73798379672544,-9.138480311433433
38.73798374217119,-9.138481462263181
38.73798368761694,-9.138482613092929
38.73798363306269,-9.138483763922677
38.73798357850844,-9.138484914752425
38.73798352395419,-9.138486065582173
38.73798346939994,-9.13848721641192
38.737983414845694,-9.138488367241669
38.737983360291445,-9.138489518071417
38.737983305737195,-9.138490668901165
38.737983251182946,-9.138491819730913
38.7379831966287,-9.13849297056066
38.73798314207445,-9.138494121390409
38.7379830875202,-9.138495272220156
38.73798303296595,-9.138496423049904
38.7379829784117,-9.138497573879652
38.73798292385745,-9.1384987247094
38.7379828693032,-9.138499875539148
38.73798281474895,-9.138501026368896
38.737982760194704,-9.138502177198644
38.737982705640455,-9.138503328028392
38.737982651086206,-9.13850447885814
38.73798259653196,-9.138505629687888
38.73798254197771,-9.138506780517636
38.73798248742346,-9.138507931347384
38.73798243286921,-9.138509082177132
38.73798237831496,-9.13851023300688
38.73798232376071,-9.138511383836628
38.73798226920646,-9.138512534666376
38.73798221465221,-9.138513685496124
38.737982160097964,-9.138514836325871
38.737982105543715,-9.13851598715562
38.737982050989466,-9.138517137985367
38.73798199643522,-9.138518288815115
38.73798194188097,-9.138519439644863
38.73798188732672,-9.138520590474611
38.73798183277247,-9.13852174130436
38.73798177821822,-9.138522892134107
38.73798172366397,-9.138524042963855
38.73798166910972,-9.138525193793603
38.73798161455547,-9.138526344623351
38.737981560001224,-9.138527495453099
38.737981505446974,-9.138528646282847
38.737981450892725,-9.138529797112595
38.737981396338476,-9.138530947942343
38.73798134178423,-9.13853209877209
38.73798128722998,-9.138533249601839
38.73798123267573,-9.138534400431586
38.73798117812148,-9.138535551261334
38.73798112356723,-9.138536702091082
38.73798106901298,-9.13853785292083
38.73798101445873,-9.138539003750578
38.73798095990448,-9.138540154580326
38.737980905350234,-9.138541305410074
38.737980850795985,-9.138542456239822
38.737980796241736,-9.13854360706957
38.73798074168749,-9.138544757899318
38.73798068713324,-9.138545908729066
38.73798063257899,-9.138547059558814
38.73798057802474,-9.138548210388562
38.73798052347049,-9.13854936121831
38.73798046891624,-9.138550512048058
38.73798041436199,-9.138551662877806
38.73798035980774,-9.138552813707554
38.737980305253494,-9.138553964537302
38.737980250699245,-9.13855511536705
38.737980196144996,-9.138556266196797
38.73798014159075,-9.138557417026545
38.7379800870365,-9.138558567856293
38.73798003248225,-9.138559718686041
